CODIGO,DESCRIPCI‡N,PRECIO UNITARIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA ABRIL 2025,CANTIDAD EXISTENCIA ALMACêN CDDI ABRIL 2025,CANTIDAD EXISTENCIA ALMACêN CDCH ABRIL 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    ABRIL 2025,MONTO DE EXISTENCIAS ABRIL EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA  MAYO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI MAYO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH MAYO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    MAYO 2025,MONTO DE EXISTENCIAS MAYO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JUNIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JUNIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JUNIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JUNIO 2025,MONTO DE EXISTENCIAS EN JUNIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JULIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JULIO 2025,MONTO DE EXISTENCIAS EN JULIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH AGOSTO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    AGOSTO 2025,MONTO DE EXISTENCIAS EN AGOSTO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH SEPTIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    SEPTIEMBRE 2025,MONTO DE EXISTENCIAS EN SEPTIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH OCTUBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    OCTUBRE 2025,MONTO DE EXISTENCIAS EN OCTUBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH NOVIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    NOVIEMBRE 2025,MONTO DE EXISTENCIAS EN NOVIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH DICIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES DICIEMBRE 2025,MONTO DE EXISTENCIAS EN DICIEMBRE 2025 B/.
103003201,"HIDROCORTISONA 0.25-2.5%, loci¢n, frasco, 15-30ml, V°a T¢pica. (Corticoide de baja potencia).",3.90 ,690,217,100,"1,007 ","3,927.30 ",684,197,50,931,"3,630.90",684,197,50,931,"3,630.90",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103003401,"POLIMIXINA B, NEOMICINA, HIDROCORTISONA 1%, gotas, suspensi¢n, frasco, 5ml, V°a ‡tica.",14.20 ,34,0,0,34 ,482.80 ,34,0,0,34,482.80,34,0,0,34,482.80,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103005501,"METACRESOLSULF‡NICO µCIDO con FORMALDEH÷DO (POLICRESULENO) 36 - 41%, l°quido, frasco, 10-25ml, V°a T¢pica.",8.19 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103005802,"HOMATROPINA METILBROMURO 5mg/5ml, elixir, frasco, 120ml, V.O.",0.87 ,89,0,0,89 ,77.43 ,"8,429",0,0,"8,429","7,333.23","6,197",1516,1058,"8,771","7,630.77",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103006801,"POTASIO GLUCONATO, 20MEQ/15ML, ELIXIR, FRASCO, 150-200ML, V.O.",8.92 ,386,0,0,386 ,"3,443.12 ","1,838",0,0,"1,838","16,394.96","1,586",0,0,"1,586","14,147.12",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103007501,"MUCILOIDES HIDROF÷LICOS DERIVADOS DE PLANTAGINACEAE (equivalente a un  m°nimo de 49% de PSYLLIUM), polvo o c†scara, frasco, 200-350g, V.O.",5.80 ,,,,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103007502,"MUCILOIDES HIDROF÷LICOS DERIVADOS DE PLANTAGINACEAE (equivalente a un  m°nimo de 49% de PSYLLIUM), polvo o c†scara, frasco, 200-350g, V.O.",3.80 ,"39,304",14017,7124,"60,445 ","229,691.00 ","32,299","11,937","5,379","49,615","188,537.00","32,299",10954,5379,"48,632","184,801.60",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103007901,"ALUMINIO Y MAGNESIO HIDR‡XIDO, 5.9-8.3% DE HIDR‡XIDOS TOTALES, GEL O SUSPENSI‡N, FRASCO, 150-240ML, V.O.                            ",1.20 ,"18,669",9960,5008,"33,637 ","40,364.40 ","4,164",0,"2,448","6,612","7,934.40","4,164",30000,2448,"36,612","43,934.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103009501,"PASIFLORA, 500MG/5ML, SOLUCI‡N, FRASCO, V.O.",5.50 ,"3,074",2010,0,"5,084 ","27,962.00 ","10,000",840,"2,878","13,718","75,449.00","8,992",465,2878,"12,335","67,842.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103009901,"GUAYACOLATO DE GLICERILO, 100MG/5ML, JARABE, FRASCO, 120ML, V.O.",0.53 ,"3,256",0,1192,"4,448 ","2,357.44 ",0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103010301,"ALUMINIO ACETATO µCIDO, (ACETATO DE CALCIO Y SULFATO DE ALUM÷NIO), POLVO, SOBRE,  2-3G, V÷A T‡PICA.",0.38 ,"79,800",56850,48050,"184,700 ","70,186.00 ","73,150","55,150","46,000","174,300","66,234.00","71,050",54450,46000,"171,500","65,170.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103012801,"TRIMETROPIN 40MG CON SULFAMETOXAZOL 200MG/5ML, SUSPENSI‡N  PEDIµTRICA, FRASCO, 100-120ML, V.O.",0.74 ,"14,171",670,0,"14,841 ","10,908.14 ","12,497",53,216,"12,766","9,383.01","11,601",0,108,"11,709","8,606.12",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103013101,"ATROPINA SULFATO, 1%, GOTAS, SOLUCI‡N, FRASCO,  5-10ML, V÷A  OFTµLMICA.",3.55 ,775,0,0,775 ,"2,751.25 ",765,0,0,765,"2,715.75",765,0,0,765,"2,715.75",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103015001,"ANTIHISTAM÷NICO CON DESCONGESTIONANTE NASAL: ANTIHISTAM÷NICO: BROMFENIRAMINA, 2MG/5ML, O CLORFENIRAMINA, 2MG/5ML, O DEXBROMFENIRAMINA, 1.5MG/5ML, O TRIPROLIDINA, 1.25MG/5ML CON DESCONGESTIONANTE NASAL: FENILEFRINA, 5MG/5ML, O PSEUDOEFEDRINA, 30MG/5ML, JARABE, FRASCO, 60-90ML, V.O.",0.65 ,"5,091",12841,2297,"20,229 ","13,148.85 ","25,939","14,000","10,649","50,588","32,882.20","25,633",12632,10649,"48,914","31,794.10",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103015801,"HIDROXICINA, 0.2%, 10MG/5ML, JARABE, FRASCO, 180-200 ML, V.O.",2.45 ,"14,536",0,630,"15,166 ","37,156.70 ","11,954",750,0,"12,704","31,124.80","11,254",378,0,"11,632","28,498.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103016601,"CLORFENIRAMINA  MALEATO, 2-2.5MG/5ML, JARABE, FRASCO, 120ML,  V.O.",0.50 ,48,0,794,842 ,420.16 ,22,0,0,22,10.98,22,0,0,22,10.98,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103018801,"HIERRO (SAL FERROSA), 25MG/ML DE HIERRO ELEMENTAL, GOTAS, FRASCO CON CUENTAGOTAS O GOTERO CALIBRADO, 15-30ML, V.O.",4.89 ,"8,962",7162,278,"16,402 ","80,205.78 ","8,379","7,113",83,"15,575","76,161.75","8,205",7093,83,"15,381","75,213.09",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103019701,"PARACETAMOL (ACETAMINOFêN), 90-100MG/ML, GOTAS, SOLUCI‡N, FRASCO CON CUENTAGOTAS O GOTERO CALIBRADO, 15-30ML, V.O.",1.25 ,"10,144",2384,4796,"17,324 ","21,655.00 ","6,164","2,033","4,065","12,262","15,327.50","6,134",1920,4065,"12,119","15,148.75",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103019801,"PARACETAMOL (ACETAMINOFêN), 120-160MG/5ML, JARABE O SOLUCI‡N, FRASCO, V.O.",0.49 ,"48,345",12254,1636,"62,235 ","30,495.15 ","96,285","7,122",0,"103,407","50,669.43","92,109",3738,0,"95,847","46,965.03",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103020001,"NISTATINA, 100,000UI/ML, SUSPENSI‡N, FRASCO CON CUENTAGOTAS O GOTERO CALIBRADO, 24-30ML, V.O.                                                                  ",4.40 ,"3,171",573,373,"4,117 ","18,114.80 ",0,410,17,427,"1,878.80",0,298,0,298,"1,311.20",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103022101,"DICLOXACILINA, 250MG/5ML, POLVO PARA SUSPENSI‡N, FRASCO,  60?100ML, V.O.",2.97 ,"11,074",958,0,"12,032 ","35,735.04 ","8,246",438,0,"8,684","25,791.48","8,006",197,0,"8,203","24,362.91",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103025101,"FERROSO FUMARATO, 140MG/5ML,  SUSPENSI‡N, FRASCO, 150-200ML, V.O.",3.67 ,"7,243",1221,0,"8,464 ","31,062.88 ","5,793",563,0,"6,356","23,326.52","5,553",407,0,"5,960","21,873.20",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103025201,"LµGRIMAS ARTIFICIALES QUE CONTENGAN POL÷MEROS DE êSTERES DE CELULOSA,  0.2%-05% Y/O ALCOHOL POLIVIN÷LICO, 1%-3%, GOTAS, SOLUCI‡N, 15-20ML, V÷A OFTµLMICA  ",0.53 ,"120,960",2187,0,"123,147 ","65,144.76 ","80,227","12,242",0,"92,469","48,916.10","72,919",10530,0,"83,449","44,144.52",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103027401,"PIPACETATO, 40MG/ML, GOTAS, FRASCO, 15ML, V.O.",5.95 ,"6,285",9159,12210,"27,654 ","164,541.30 ",629,"7,399","10,519","18,547","110,354.65",347,6601,10071,"17,019","101,263.05",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103030501,"POLIESTIRENO SULFONATO, POLVO, POTE O FRASCO, 453.6 G,  V.O., V÷A RECTAL",30.42 ,0,0,118,118 ,"3,589.56 ",52,15,108,175,"5,323.50",52,0,108,160,"4,867.20",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103032801,"CEFALEXINA, 250MG/5ML, GRµNULO O POLVO PARA SUSPENSI‡N O JARABE, 60- 100ML, FRASCO, V.O.",2.78 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103035301,"MULTIVITAMINAS GOTAS, FRASCO CON CUENTAGOTAS O GOTERO CALIBRADO, 15-30ML V.O.",5.13 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103036001,"DIFENHIDRAMINA, 12.5MG/5ML, JARABE, FRASCO 120ML, V.O.",0.65 ,"35,734",3042,548,"39,324 ","25,560.60 ","34,294","1,922",116,"36,332","23,615.80","29,682",1381,116,"31,179","20,266.35",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103037001,"METRONIDAZOL, 125MG/5ML, SUSPENSI‡N, FRASCO, 120ML, V.O.",1.92 ,"23,891",982,0,"24,873 ","47,756.16 ","20,832",0,0,"20,832","39,997.44","6,490",0,0,"6,490","12,460.80",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103039201,"PROXIMETACA÷NA (PROPARACA÷NA), 0.5% O TETRACA÷NA (AMETHOCA÷NA), 0.5%, GOTAS, SOLUCI‡N, FRASCO, 10-15ML, V÷A OFTµLMICA.",12.95 ,281,0,0,281 ,"3,638.95 ",109,23,0,132,"1,709.40",99,23,0,122,"1,579.90",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103039801,"COLESTIRAMINA RESINA, 4G, POLVO, SOBRE, V.O.",1.55 ,"62,364",24400,30900,"117,664 ","182,379.20 ","57,364","23,600","30,600","111,564","172,924.20","57,364",22900,30600,"110,864","171,839.20",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103040801,"SEVOFLURANO, SOLUCI‡N, FRASCO, 250ML, INHALACI‡N",52.00 ,660,0,0,660 ,"34,320.00 ",848,12,0,860,"44,720.00",848,0,0,848,"44,096.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103041201,"CLOTRIMAZOL, 1-2%, SOLUCI‡N, FRASCO, 20-30ML V÷A T‡PICA",1.11 ,"13,858",2598,0,"16,456 ","18,266.16 ","6,029",757,0,"6,786","7,532.46","3,917",109,0,"4,026","4,468.86",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103041301,"BECLOMETASONA DIPROPIONATO 50mcg/inhalaci¢n, soluci¢n en aerosol  libre de CFC, inhalador con 100-200 dosis,  V°a Bucal.",0.98 ,"23,866",1995,9173,"35,034 ","34,333.32 ",720,0,"5,083","5,803","5,686.94",720,0,5083,"5,803","5,686.94",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103042901,"CLONAZEPAM, 2.5MG/ML, SOLUCI‡N, FRASCO, 10ML, V.O.",3.03 ,254,50,0,304 ,921.12 ,"6,224","2,500",760,"9,484","28,736.52","6,054",2380,760,"9,194","27,857.82",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103043401,"SALBUTAMOL BASE O SULFATO, 100MCG/INHALACI‡N, SUSPENSI‡N EN AEROSOL LIBRE DE  CFC, INHALADOR CON 200-250 DOSIS, V÷A BUCAL.",0.94 ,"26,954",3055,18170,"48,179 ","45,288.26 ","9,255","11,115","28,950","49,320","46,360.80","42,255",9619,28950,"80,824","75,974.56",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103047001,"PIRANTEL PAMOATO 250MG CON OXANTEL 250MG/5ML, SUSPENSI‡N, FRASCO, 15ML, V.O.",2.65 ,789,0,0,789 ,"2,090.85 ",793,0,0,793,"2,101.45",789,0,0,789,"2,090.85",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103047601,"TIMOLOL MALEATO O BETAXOLOL CLORHIDRATO O LEVOBUNOLOL CLORHIDRATO,  0.5%, GOTAS, SOLUCI‡N, FRASCO 5 - 15ML,  V÷A OFTµLMICA.",0.29 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103047701,"BETAMETASONA VALERATO, 0.1%,  LOCI‡N CAPILAR, FRASCO, 20-60ML, V÷A T‡PICA.",9.92 ,"1,200",418,466,"2,084 ","20,673.28 ",0,549,0,549,"5,446.08",0,428,0,428,"4,245.76",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103048601,"SALES DE REHIDRATACI‡N ORAL,  CON UN CONTENIDO M÷NIMO DE: DEXTROSA (GLUCOSA) ANHIDRA 20G, SODIO CLORURO 3.5G,  SODIO CITRATO DIHIDRATADO 2.9G, POTASIO  CLORURO 1.5G, POLVO, SOBRE, V.O.",0.38 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103048701,"VALPROICO µCIDO 250mg/5ml, jarabe o suspensi¢n, frasco, 120ml, V.O.",1.94 ,"8,763",0,0,"8,763 ","17,000.22 ","6,091","2,594","1,200","9,885","19,176.90","6,115",1694,504,"8,313","16,127.22",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103048901,"SALBUTAMOL SULFATO, 0.5%, SOLUCI‡N, FRASCO, 20-30ML, NEBULIZACI‡N.",1.05 ,"2,471",25,214,"2,710 ","2,845.50 ","3,172","2,627","2,438","8,237","8,648.85","2,709",2519,2418,"7,646","8,028.30",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103049101,"LACTULOSA LIQUIDO, 667MG/ML, FRASCO, 450-500ML, V.O.",3.90 ,20,0,2360,"2,380 ","9,282.00 ",0,0,900,900,"3,510.00",0,0,900,900,"3,510.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103049301,"NAFAZOLINA CLORHIDRATO, 0.1%, GOTAS, SOLUCI‡N, FRASCO, 7-15ML, V÷A OFTµLMICA.",2.35 ,"16,090",1749,875,"18,714 ","43,977.90 ","13,880","1,355",495,"15,730","36,965.50","13,320",1192,495,"15,007","35,266.45",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103049901,"PREDNISOLONA ACETATO, 1%, GOTAS, SUSPENSION,  FRASCO 5-15ML, OFTALMICA.",6.84 ,0,0,180,180 ,"1,231.20 ",0,300,0,300,"2,052.00",0,150,0,150,"1,026.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103051001,"DESMOPRESINA ACETATO 0.1mg/ml, soluci¢n, frasco, 2.5ml, V°a Nasal.",58.56 ,0,0,0,0 ,0.00 ,300,78,70,448,"26,234.88",300,48,70,418,"24,478.08",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103053701,"CARBAMAZEPINA 100mg/5ml, suspensi¢n, frasco, 100ml, V.O.",6.42 ,"1,870",3184,821,"5,875 ","37,717.50 ","1,530","2,944",550,"5,024","32,254.08","1,530",2884,510,"4,924","31,612.08",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103054701,"Ipratropio bromuro, 15-20mcg/inhalaci¢n, soluci¢n en aerosol, inhalador con 200-250 dosis, v°a bucal",1.97 ,"20,350",5628,9175,"35,153 ","69,392.02 ","15,868","4,088","7,785","27,741","54,760.73","15,768",3638,7685,"27,091","53,477.63",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103054801,"DICLOFêNACO 0.1%, O FLURBIPROFEN 0.03%, O SUPROFEN 1%, GOTAS, SOLUCI‡N, FRASCO, 2.5-10 ML, V÷A OFTµLMICA. 5ml",0.78 ,"3,070",480,0,"3,550 ","2,769.00 ",1,0,0,1,0.78,1,0,0,1,0.78,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103055001,"CROMOGLICATO S‡DICO, 4% PESO/VOLUMEN, SOLUCI‡N, FRASCO ATOMIZADOR CON DISPOSITIVO, V÷A NASAL.",1.22 ,"1,484",1450,3163,"6,097 ","7,438.34 ","3,752",0,"2,659","6,411","7,821.42","3,704",0,2659,"6,363","7,762.86",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103055201,"AMOXICILINA BASE O TRIHIDRATADA, 250MG/5ML, POLVO PARA SUSPENSI‡N O JARABE, FRASCO,  60-100ML. V.O.",3.15 ,"137,115",7798,9572,"154,485 ","486,627.75 ","129,668","5,414","7,202","142,284","448,194.60","129,308",1590,7122,"138,020","434,763.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103056801,"PREDNISONA O PREDNISOLONA, 1-3MG/ML, JARABE O SOLUCI‡N, 60- 120ML, V.O.",1.48 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103056901,"ALBENDAZOL, 40MG/ML, SUSPENSI‡N, FRASCO, V.O.",1.86 ,"8,730",448,56,"9,234 ","17,175.24 ","8,056",0,0,"8,056","14,984.16","7,376",0,0,"7,376","13,719.36",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103057101,"IPRATROPIO BROMURO, 250MCG/ML, SOLUCI‡N, FRASCO, 20ML, NEBULIZACI‡N",1.62 ,"11,288",482,114,"11,884 ","19,252.08 ","4,185",742,0,"4,927","7,981.74","16,265",119,0,"16,384","26,542.08",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103057301,"LATANOPROST, 50 MCG/ML, GOTAS, SOLUCI‡N, FRASCO, 2.5ML, V÷A OFTµLMICA.",1.68 ,"4,241",95,0,"4,336 ","7,284.48 ","2,560","1,360","1,500","5,420","9,105.60","2,288",635,115,"3,038","5,103.84",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103057401,"DORZOLAMIDA CLORHIDRATO, 2%, GOTAS, SOLUCI‡N, FRASCO, 5-10ML, V÷A OFTµLMICA.",1.65 ,"2,900",0,0,"2,900 ","4,785.00 ","3,500","3,150","4,800","11,450","18,892.50","1,800",2499,4100,"8,399","13,858.35",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103057501,"LOPINAVIR 80MG CON RITONAVIR 20MG/ML, SOLUCI‡N, FRASCO, V.O.",43.20 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103057801,"AMOXICILINA 400MG CON ACIDO CLAVULµNICO 57MG (CLAVULONATO POTµSICO), SUSPENSI‡N, FRASCO, V.O.",3.08 ,"2,764",267,698,"3,729 ","11,485.32 ","2,242",186,580,"3,008","9,264.64","2,242",146,580,"2,968","9,141.44",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103057901,"BENCILO BENZOATO, 25%, loci¢n, frasco, 120ml, V°a T¢pica",9.60 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103058001,"CALAMINA, 8%, LOCI‡N, FRASCO, 120ML, V÷A T‡PICA.",3.58 ,92,656,46,794 ,"2,842.52 ",0,352,0,352,"1,260.16","2,740",352,281,"3,373","12,075.34",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103058101,"COMPLEJO B, elixir o jarabe, V.O.",3.70 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,"7,035",490,940,"8,465","31,320.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103058201,"AZELASTINA HIDROCLORURO, 0.05%,  GOTAS, SOLUCI‡N, FRASCO, V÷A  OFTµLMICA.",3.74 ,243,235,73,551 ,"2,060.74 ",500,197,0,697,"2,606.78",207,177,0,384,"1,436.16",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103058301,"AZITROMICINA, 200MG/5ML,  POLVO PARA SUSPENSI‡N, 15-30ML, FRASCO, V.O.",2.94 ,"15,265",4874,35,"20,174 ","59,311.56 ","14,641","4,335",0,"18,976","55,789.44","14,605",4335,0,"18,940","55,683.60",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103059301,"BRIMONIDINA TARTRATO, 0.2%,  GOTAS,  SOLUCI‡N, FRASCO, V÷A OFTµLMICA",2.94 ,0,585,0,585 ,"1,719.90 ",0,0,0,0,0.00,"1,805",330,405,"2,540","7,467.60",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
